run_id,branch_id,trade_id,exit_time,exit_time_msc,net_usd,equity_usd,peak_equity_usd,drawdown_usd,r_multiple,equity_r,peak_equity_r,drawdown_r
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1865,2026.06.18 13:35:52,1781789752536,191.8,3144.000000000011,4535.700000000002,1391.6999999999907,0.4825,8.235000000000001,11.48,3.244999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1880,2026.06.23 13:51:57,1782222717780,1442.3,4586.300000000011,4586.300000000011,0.0,3.60875,11.843750000000002,11.843750000000002,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1895,2026.06.29 13:55:39,1782741339555,258.8,4845.100000000011,4845.100000000011,0.0,0.65,12.493750000000002,12.493750000000002,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1910,2026.07.02 08:34:10,1782981250780,148.3,4993.4000000000115,4993.4000000000115,0.0,0.37375,12.867500000000001,12.867500000000001,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1925,2026.07.06 02:19:44,1783304384382,-401.2,4592.200000000012,4993.4000000000115,401.1999999999998,-1.0,11.867500000000001,12.867500000000001,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1940,2026.07.06 13:50:32,1783345832402,-401.2,4191.000000000012,4993.4000000000115,802.3999999999996,-1.0,10.867500000000001,12.867500000000001,2.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1955,2026.07.06 23:45:42,1783381542454,-401.2,3789.800000000012,4993.4000000000115,1203.5999999999995,-1.0,9.867500000000001,12.867500000000001,3.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1970,2026.07.07 15:45:19,1783439119948,216.8,4006.600000000012,4993.4000000000115,986.7999999999993,0.545,10.412500000000001,12.867500000000001,2.455
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1985,2026.07.09 10:52:49,1783594369408,319.3,4325.900000000012,4993.4000000000115,667.4999999999991,0.80125,11.213750000000001,12.867500000000001,1.6537500000000005
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2000,2026.07.14 00:35:54,1783989354662,267.3,4593.200000000013,4993.4000000000115,400.1999999999989,0.67125,11.885000000000002,12.867500000000001,0.9824999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2015,2026.07.15 14:23:32,1784125412957,-401.2,4192.000000000013,4993.4000000000115,801.3999999999987,-1.0,10.885000000000002,12.867500000000001,1.9825
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2030,2026.07.15 17:06:20,1784135180591,166.3,4358.300000000013,4993.4000000000115,635.0999999999985,0.41875,11.30375,12.867500000000001,1.5637500000000006
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2045,2026.07.20 13:52:19,1784555539958,342.8,4701.100000000013,4993.4000000000115,292.29999999999836,0.86,12.16375,12.867500000000001,0.7037500000000012
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2060,2026.07.21 03:17:37,1784603857448,-401.2,4299.900000000013,4993.4000000000115,693.4999999999982,-1.0,11.16375,12.867500000000001,1.7037500000000012
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2075,2026.07.22 22:41:22,1784760082058,-401.2,3898.7000000000135,4993.4000000000115,1094.699999999998,-1.0,10.16375,12.867500000000001,2.703750000000001
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2090,2026.07.24 14:57:02,1784905022050,381.8,4280.500000000014,4993.4000000000115,712.8999999999978,0.9575,11.12125,12.867500000000001,1.7462500000000016
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2105,2026.07.31 02:16:08,1785464168148,479.3,4759.800000000014,4993.4000000000115,233.59999999999764,1.20125,12.3225,12.867500000000001,0.5450000000000017
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2120,2026.08.02 22:00:00,1785708000117,-401.2,4358.600000000014,4993.4000000000115,634.7999999999975,-1.0,11.3225,12.867500000000001,1.5450000000000017
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2135,2026.08.05 14:52:27,1785941547653,1831.3,6189.900000000014,6189.900000000014,0.0,4.58125,15.903749999999999,15.903749999999999,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2150,2026.08.06 11:41:46,1786016506958,210.3,6400.200000000014,6400.200000000014,0.0,0.52875,16.432499999999997,16.432499999999997,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,2165,2026.08.07 13:16:28,1786108588139,287.3,6687.500000000015,6687.500000000015,0.0,0.72125,17.15375,17.15375,0.0
