trade_id,run_id,branch_id,entry_model,stop_mode,exit_mode,direction,signal_time,entry_time,entry_time_msc,entry_bid,entry_ask,entry_price,initial_stop,final_active_stop,risk_points,exit_time,exit_time_msc,exit_bid,exit_ask,exit_price,exit_reason,points,ticks,gross_usd,cost_usd,net_usd,r_multiple,duration_seconds,mae_points,mfe_points,be_applied,lock_applied,entry_atr,equity_usd,peak_equity_usd,drawdown_usd,drawdown_pct_of_initial_risk_bank
1100,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.02.26 15:30:00,2026.02.26 16:00:00,1772121600021,24998.75,24999.5,24998.75,25198.75,24933.25,200.0,2026.02.27 14:49:13,1772203753430,24931.75,24933.25,24933.25,MFE_GIVEBACK_STOP,65.5,262.0,131.0,1.2,129.8,0.3275,82153,100.5,215.5,False,True,82.78306277197711,2107.7000000000057,4535.700000000002,2427.999999999996,
1115,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.03.02 14:30:00,2026.03.02 15:00:00,1772463600001,24858.0,24862.0,24862.0,24662.0,24950.5,200.0,2026.03.02 20:15:03,1772482503660,24950.5,24951.0,24950.5,MFE_GIVEBACK_STOP,88.5,354.0,177.0,1.2,175.8,0.4425,18903,59.5,238.5,False,True,95.08666027606606,2283.500000000006,4535.700000000002,2252.1999999999957,
1130,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.03.06 09:00:00,2026.03.06 09:30:00,1772789400013,24960.75,24962.0,24960.75,25160.75,24762.25,200.0,2026.03.06 15:00:21,1772809221015,24761.25,24762.75,24762.25,MFE_GIVEBACK_STOP,198.5,794.0,397.0,1.2,395.8,0.9925,19821,20.25,348.5,False,True,59.26991876606147,2679.300000000006,4535.700000000002,1856.3999999999955,
1145,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.03.09 19:30:00,2026.03.09 20:00:00,1773086400012,24990.75,24991.0,24991.0,24791.0,25067.0,200.0,2026.03.10 18:14:42,1773166482469,25067.0,25069.25,25067.0,MFE_GIVEBACK_STOP,76.0,304.0,152.0,1.2,150.8,0.38,80082,160.75,226.0,False,True,120.72230223273,2830.1000000000063,4535.700000000002,1705.5999999999954,
1160,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.03.11 22:30:00,2026.03.11 23:00:00,1773270000109,24848.5,24850.0,24848.5,25048.5,24711.5,200.0,2026.03.12 16:21:17,1773332477140,24710.5,24711.75,24711.5,MFE_GIVEBACK_STOP,137.0,548.0,274.0,1.2,272.8,0.685,62477,80.0,287.0,False,True,73.40972716908144,3102.9000000000065,4535.700000000002,1432.7999999999952,
1175,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.03.17 12:00:00,2026.03.17 12:30:00,1773750600874,24693.25,24695.0,24695.0,24495.0,24745.75,200.0,2026.03.17 15:36:50,1773761810247,24745.75,24747.0,24745.75,MFE_GIVEBACK_STOP,50.75,203.0,101.5,1.2,100.3,0.25375,11210,2.5,200.75,False,True,51.363381022874975,3203.2000000000066,4535.700000000002,1332.499999999995,
1190,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.03.18 18:00:00,2026.03.18 18:30:00,1773858600009,24636.0,24637.0,24636.0,24836.0,24447.25,200.0,2026.03.19 01:43:13,1773884593326,24444.0,24447.75,24447.25,MFE_GIVEBACK_STOP,188.75,755.0,377.5,1.2,376.3,0.94375,25993,10.25,338.75,False,True,66.47657461203335,3579.500000000007,4535.700000000002,956.1999999999948,
1205,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.03.20 00:30:00,2026.03.20 01:00:00,1773968400075,24598.5,24599.0,24599.0,24399.0,24399.0,200.0,2026.03.20 10:01:57,1774000917844,24399.0,24399.75,24399.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,32517,200.0,61.25,False,False,78.08720402041826,3178.300000000007,4535.700000000002,1357.3999999999946,
1220,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.03.20 12:00:00,2026.03.20 12:30:00,1774009800704,24492.75,24493.75,24492.75,24692.75,24172.25,200.0,2026.03.20 20:38:35,1774039115174,24171.5,24172.25,24172.25,MFE_GIVEBACK_STOP,320.5,1282.0,641.0,1.2,639.8,1.6025,29315,35.25,520.5,False,True,67.02633797868313,3818.1000000000067,4535.700000000002,717.5999999999949,
1235,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.03.23 15:30:00,2026.03.23 16:00:00,1774281600029,24380.75,24381.75,24381.75,24181.75,24181.75,200.0,2026.03.24 13:40:51,1774359651960,24181.75,24182.75,24181.75,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,78051,200.0,154.5,False,False,168.59681315583595,3416.900000000007,4535.700000000002,1118.7999999999947,
1250,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.03.24 17:30:00,2026.03.24 18:00:00,1774375200018,24242.0,24243.0,24242.0,24442.0,24442.0,200.0,2026.03.24 20:22:25,1774383745373,24438.75,24443.75,24442.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,8545,201.75,52.0,False,False,102.28878516063436,3015.700000000007,4535.700000000002,1519.9999999999945,
1265,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.03.31 17:00:00,2026.03.31 17:30:00,1774978200013,23804.5,23805.25,23805.25,23605.25,24030.75,200.0,2026.04.01 08:54:16,1775033656730,24030.25,24033.25,24030.75,MFE_GIVEBACK_STOP,225.5,902.0,451.0,1.2,449.8,1.1275,55456,58.0,375.5,False,True,124.24472523763154,3465.5000000000073,4535.700000000002,1070.1999999999944,
1280,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.02 06:30:00,2026.04.02 07:00:00,1775113200028,23815.5,23816.25,23815.5,24015.5,24015.5,200.0,2026.04.02 14:30:00,1775140200023,23941.0,23942.0,23942.0,OPPOSITE_TRIANGLE,-126.5,-506.0,-253.0,1.2,-254.2,-0.6325,27000,189.25,148.25,False,False,59.72449870682609,3211.3000000000075,4535.700000000002,1324.3999999999942,
1295,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.02 14:00:00,2026.04.02 14:30:00,1775140200023,23941.0,23942.0,23942.0,23742.0,24113.0,200.0,2026.04.02 14:50:00,1775141400638,24112.75,24113.75,24113.0,MFE_GIVEBACK_STOP,171.0,684.0,342.0,1.2,340.8,0.855,1200,10.5,321.0,False,True,82.34608339471976,3552.1000000000076,4535.700000000002,983.599999999994,
1310,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.07 14:00:00,2026.04.07 14:30:00,1775572200020,24107.5,24108.25,24107.5,24307.5,24307.5,200.0,2026.04.07 19:45:51,1775591151583,24306.75,24307.75,24307.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,18951,200.25,165.5,False,False,88.46355657156049,3150.900000000008,4535.700000000002,1384.7999999999938,
1325,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.08 00:30:00,2026.04.08 01:00:01,1775610001093,25080.0,25081.5,25081.5,24881.5,24881.5,200.0,2026.04.09 04:30:05,1775709005180,25013.5,25014.5,25013.5,OPPOSITE_TRIANGLE,-68.0,-272.0,-136.0,1.2,-137.2,-0.34,99004,155.25,175.0,False,False,143.27079351421833,3013.700000000008,4535.700000000002,1521.9999999999936,
1340,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.09 04:00:00,2026.04.09 04:30:05,1775709005180,25013.5,25014.5,25013.5,25213.5,25213.5,200.0,2026.04.09 16:01:21,1775750481350,25212.5,25213.75,25213.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,41476,200.25,60.25,False,False,38.50577690342495,2612.500000000008,4535.700000000002,1923.1999999999935,
1355,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.09 20:00:00,2026.04.09 20:30:00,1775766600332,25239.75,25240.5,25240.5,25040.5,25040.5,200.0,2026.04.12 22:00:00,1776031200304,24960.0,24970.25,25040.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,264600,280.5,152.25,False,False,61.01226782580517,2211.3000000000084,4535.700000000002,2324.3999999999933,
1370,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.13 00:30:00,2026.04.13 01:00:00,1776042000066,25055.5,25056.0,25055.5,25255.5,25255.5,200.0,2026.04.13 13:49:15,1776088155771,25254.25,25255.75,25255.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,46155,200.25,4.0,False,False,72.88296636455348,1810.1000000000083,4535.700000000002,2725.599999999993,
1385,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.13 14:00:00,2026.04.13 14:30:00,1776090600013,25296.0,25296.5,25296.5,25096.5,26632.25,200.0,2026.04.19 22:00:00,1776636000363,26593.75,26595.5,26632.25,MFE_GIVEBACK_STOP,1335.75,5343.0,2671.5,1.2,2670.3,6.67875,545400,19.25,1585.75,False,True,58.67652920998921,4480.400000000009,4535.700000000002,55.299999999992906,
1400,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.21 14:30:00,2026.04.21 15:00:00,1776783600004,26737.0,26737.75,26737.0,26937.0,26937.0,200.0,2026.04.22 14:15:15,1776867315546,26936.0,26937.25,26937.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,83715,200.25,185.0,False,False,54.241081649464014,4079.200000000009,4535.700000000002,456.4999999999927,
1415,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.22 19:00:00,2026.04.22 19:30:00,1776886200001,27045.0,27045.25,27045.25,26845.25,26845.25,200.0,2026.04.23 17:40:15,1776966015240,26844.0,26846.0,26845.25,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,79815,201.25,147.75,False,False,54.71321051161188,3678.000000000009,4535.700000000002,857.6999999999925,
1430,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.23 19:30:00,2026.04.23 20:00:00,1776974400023,26925.75,26926.5,26925.75,27125.75,27125.75,200.0,2026.04.24 00:29:45,1776990585828,27123.75,27125.75,27125.75,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,16185,200.0,41.75,False,False,102.4506766544106,3276.8000000000093,4535.700000000002,1258.8999999999924,
1445,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.26 12:30:00,2026.04.26 22:00:00,1777240800226,27511.25,27295.0,27295.0,27095.0,27361.25,200.0,2026.04.26 22:04:19,1777241059828,27361.0,27366.0,27361.25,MFE_GIVEBACK_STOP,66.25,265.0,132.5,1.2,131.3,0.33125,259,0.0,216.25,False,True,24.704698984424414,3408.1000000000095,4535.700000000002,1127.5999999999922,
1460,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.28 02:30:00,2026.04.28 03:00:01,1777345201448,27394.0,27394.75,27394.0,27594.0,27186.75,200.0,2026.04.28 13:38:31,1777383511010,27185.0,27187.0,27186.75,MFE_GIVEBACK_STOP,207.25,829.0,414.5,1.2,413.3,1.03625,38310,45.75,357.25,False,True,39.4724364174109,3821.4000000000096,4535.700000000002,714.299999999992,
1475,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.04.29 19:30:00,2026.04.29 20:00:00,1777492800015,27336.0,27336.75,27336.75,27136.75,27136.75,200.0,2026.04.29 20:14:20,1777493660265,27136.25,27138.25,27136.75,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,860,200.5,76.75,False,False,73.67366104481997,3420.20000000001,4535.700000000002,1115.4999999999918,
1490,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.04.30 14:00:00,2026.04.30 14:30:00,1777559400006,27228.25,27229.0,27228.25,27428.25,27428.25,200.0,2026.04.30 15:31:23,1777563083260,27427.75,27428.25,27428.25,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,3683,200.0,56.5,False,False,100.47710668861392,3019.00000000001,4535.700000000002,1516.6999999999916,
1505,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.01 14:00:00,2026.05.01 14:30:00,1777645800046,27871.0,27871.5,27871.5,27671.5,27671.5,200.0,2026.05.04 10:08:13,1777889293332,27671.5,27673.25,27671.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,243493,200.0,94.25,False,False,59.98029761131983,2617.80000000001,4535.700000000002,1917.8999999999915,
1520,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.04 18:30:00,2026.05.04 19:00:00,1777921200029,27759.0,27759.5,27759.0,27959.0,27959.0,200.0,2026.05.05 10:34:35,1777977275933,27957.75,27959.0,27959.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,56075,200.0,26.0,False,False,79.83723650109889,2216.6000000000104,4535.700000000002,2319.0999999999913,
1535,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.05 16:00:00,2026.05.05 16:30:00,1777998600116,28115.75,28116.25,28116.25,27916.25,28274.25,200.0,2026.05.06 00:21:37,1778026897834,28273.75,28277.25,28274.25,MFE_GIVEBACK_STOP,158.0,632.0,316.0,1.2,314.8,0.79,28297,23.75,308.0,False,True,53.61429951742798,2531.4000000000106,4535.700000000002,2004.299999999991,
1550,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.07 23:30:00,2026.05.08 00:00:00,1778198400002,28678.5,28679.5,28678.5,28878.5,28878.5,200.0,2026.05.08 09:05:15,1778231115674,28877.75,28878.5,28878.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,32715,200.0,0.0,False,False,83.1496774398382,2130.2000000000107,4535.700000000002,2405.499999999991,
1565,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.08 14:30:00,2026.05.08 15:00:00,1778252400051,29161.75,29162.5,29162.5,28962.5,29256.0,200.0,2026.05.10 22:01:42,1778450502886,29256.0,29257.75,29256.0,MFE_GIVEBACK_STOP,93.5,374.0,187.0,1.2,185.8,0.4675,198102,37.75,243.5,False,True,71.53923472297066,2316.000000000011,4535.700000000002,2219.6999999999907,
1580,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.12 15:00:00,2026.05.12 15:30:00,1778599800002,28876.75,28877.25,28876.75,29076.75,29076.75,200.0,2026.05.12 19:30:42,1778614242665,29076.25,29076.75,29076.75,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,14442,200.0,134.25,False,False,90.77866592759864,1914.8000000000109,4535.700000000002,2620.8999999999905,
1595,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.13 22:00:00,2026.05.13 22:30:00,1778711400010,29557.25,29558.0,29558.0,29358.0,29631.75,200.0,2026.05.14 17:16:44,1778779004422,29631.25,29632.75,29631.75,MFE_GIVEBACK_STOP,73.75,295.0,147.5,1.2,146.3,0.36875,67604,109.75,223.75,False,True,68.34253253478529,2061.100000000011,4535.700000000002,2474.599999999991,
1610,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.18 00:00:00,2026.05.18 00:30:00,1779064200003,29010.0,29011.75,29010.0,29210.0,29210.0,200.0,2026.05.18 08:25:02,1779092702283,29209.25,29210.0,29210.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,28502,200.0,83.0,False,False,97.76717042015665,1659.9000000000108,4535.700000000002,2875.799999999991,
1625,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.18 13:30:00,2026.05.18 14:00:00,1779112800074,29241.0,29243.0,29243.0,29043.0,29043.0,200.0,2026.05.18 14:33:58,1779114838101,29042.75,29044.5,29043.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,2038,200.25,55.25,False,False,112.35394248118592,1258.7000000000107,4535.700000000002,3276.999999999991,
1640,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.18 15:00:00,2026.05.18 15:30:00,1779118200008,28959.5,28960.5,28959.5,29159.5,29159.5,200.0,2026.05.18 22:20:47,1779142847529,29159.5,29159.75,29159.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,24647,200.25,144.5,False,False,131.12602406878452,857.5000000000107,4535.700000000002,3678.1999999999907,
1655,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.20 14:00:00,2026.05.20 14:30:00,1779287400011,29208.75,29209.75,29209.75,29009.75,29289.0,200.0,2026.05.21 06:50:01,1779346201199,29288.0,29291.0,29289.0,MFE_GIVEBACK_STOP,79.25,317.0,158.5,1.2,157.3,0.39625,58801,96.75,229.25,False,True,88.66367124829056,1014.8000000000106,4535.700000000002,3520.899999999991,
1670,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.26 01:30:00,2026.05.26 02:00:00,1779760800610,29813.5,29814.5,29813.5,30013.5,30013.5,200.0,2026.05.26 14:00:00,1779804000014,30006.0,30006.75,30006.75,OPPOSITE_TRIANGLE,-193.25,-773.0,-386.5,1.2,-387.7,-0.96625,43200,193.5,68.75,False,False,48.42613218258573,627.1000000000106,4535.700000000002,3908.5999999999913,
1685,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.26 13:30:00,2026.05.26 14:00:00,1779804000014,30006.0,30006.75,30006.75,29806.75,30228.75,200.0,2026.05.27 13:08:50,1779887330612,30226.75,30231.5,30228.75,MFE_GIVEBACK_STOP,222.0,888.0,444.0,1.2,442.8,1.11,83330,121.25,372.0,False,True,56.47535494673407,1069.9000000000106,4535.700000000002,3465.799999999991,
1700,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.05.27 14:00:00,2026.05.27 14:30:00,1779892200057,29916.0,29916.75,29916.0,30116.0,30116.0,200.0,2026.05.27 20:39:10,1779914350142,30111.75,30117.0,30116.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,22150,201.0,37.75,False,False,91.33465190937322,668.7000000000105,4535.700000000002,3866.999999999991,
1715,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.05.28 19:30:00,2026.05.28 20:00:00,1779998400010,30306.25,30306.5,30306.5,30106.5,30385.5,200.0,2026.05.29 14:25:00,1780064700678,30385.5,30386.25,30385.5,MFE_GIVEBACK_STOP,79.0,316.0,158.0,1.2,156.8,0.395,66300,90.5,229.0,False,True,63.39308762046242,825.5000000000105,4535.700000000002,3710.199999999991,
1730,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.06.01 13:30:00,2026.06.01 14:00:00,1780322400029,30311.0,30314.5,30311.0,30511.0,30511.0,200.0,2026.06.01 15:30:26,1780327826949,30505.0,30511.0,30511.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,5426,200.0,16.5,False,False,65.54306296201275,424.30000000001047,4535.700000000002,4111.399999999991,
1745,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.06.02 06:30:00,2026.06.02 07:00:00,1780383600021,30513.75,30514.5,30514.5,30314.5,30612.75,200.0,2026.06.02 23:21:36,1780442496431,30612.75,30613.75,30612.75,MFE_GIVEBACK_STOP,98.25,393.0,196.5,1.2,195.3,0.49125,58896,90.75,248.25,False,True,50.44816437627204,619.6000000000105,4535.700000000002,3916.0999999999913,
1760,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.06.03 15:30:00,2026.06.03 16:00:00,1780502400069,30605.0,30605.75,30605.0,30805.0,30521.5,200.0,2026.06.04 01:10:01,1780535401648,30520.25,30521.5,30521.5,MFE_GIVEBACK_STOP,83.5,334.0,167.0,1.2,165.8,0.4175,33001,89.75,233.5,False,True,89.3101403869475,785.4000000000106,4535.700000000002,3750.299999999991,
1775,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.06.04 20:00:00,2026.06.04 20:30:00,1780605000019,30413.0,30413.5,30413.5,30213.5,30213.5,200.0,2026.06.05 00:11:19,1780618279632,30213.5,30215.0,30213.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,13279,200.0,81.5,False,False,80.72355496241146,384.20000000001056,4535.700000000002,4151.499999999991,
1790,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2026.06.05 13:30:00,2026.06.05 14:00:00,1780668000004,29774.5,29775.25,29774.5,29974.5,29031.25,200.0,2026.06.07 23:45:29,1780875929422,29030.25,29031.5,29031.25,MFE_GIVEBACK_STOP,743.25,2973.0,1486.5,1.2,1485.3,3.71625,207929,168.0,993.25,False,True,92.11236701064156,1869.5000000000105,4535.700000000002,2666.199999999991,
1805,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2026.06.09 02:30:00,2026.06.09 03:00:00,1780974000029,29514.0,29515.0,29515.0,29315.0,29696.5,200.0,2026.06.09 13:57:14,1781013434889,29696.25,29697.0,29696.5,MFE_GIVEBACK_STOP,181.5,726.0,363.0,1.2,361.8,0.9075,39434,14.75,331.5,False,True,94.0539400114784,2231.3000000000106,4535.700000000002,2304.399999999991,
