trade_id,variant,side,signal_time,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_reason,status,lot_size,pnl_points,gross_pnl,commission,fees,net_pnl,pnl_r,mae_points,mfe_points,bars_held,costs_included
"TR000311","KEEPER_SL12_TP36",sell,"2026-05-18T13:56:00+00:00","2026-05-18T13:56:00+00:00",29029.40000000,29041.40000000,28993.40000000,"2026-05-18T14:08:00+00:00",28993.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.50000000,40.20000000,12,false
"TR000312","KEEPER_SL12_TP36",sell,"2026-05-19T06:20:00+00:00","2026-05-19T06:20:00+00:00",28891.70000000,28903.70000000,28855.70000000,"2026-05-19T06:26:00+00:00",28903.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,16.60000000,7.00000000,6,false
"TR000313","KEEPER_SL12_TP36",sell,"2026-05-19T06:41:00+00:00","2026-05-19T06:41:00+00:00",28924.20000000,28936.20000000,28888.20000000,"2026-05-19T06:56:00+00:00",28888.20000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,3.60000000,36.30000000,15,false
"TR000314","KEEPER_SL12_TP36",sell,"2026-05-19T10:22:00+00:00","2026-05-19T10:22:00+00:00",28958.50000000,28970.50000000,28922.50000000,"2026-05-19T10:25:00+00:00",28970.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.70000000,4.30000000,3,false
"TR000315","KEEPER_SL12_TP36",sell,"2026-05-19T10:27:00+00:00","2026-05-19T10:27:00+00:00",28971.30000000,28983.30000000,28935.30000000,"2026-05-19T10:42:00+00:00",28983.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.90000000,26.00000000,15,false
"TR000316","KEEPER_SL12_TP36",sell,"2026-05-19T10:58:00+00:00","2026-05-19T10:58:00+00:00",29006.90000000,29018.90000000,28970.90000000,"2026-05-19T11:00:00+00:00",29018.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.40000000,3.60000000,2,false
"TR000317","KEEPER_SL12_TP36",sell,"2026-05-19T11:58:00+00:00","2026-05-19T11:58:00+00:00",28926.70000000,28938.70000000,28890.70000000,"2026-05-19T12:02:00+00:00",28890.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,39.90000000,4,false
"TR000318","KEEPER_SL12_TP36",sell,"2026-05-19T13:35:00+00:00","2026-05-19T13:35:00+00:00",28815.40000000,28827.40000000,28779.40000000,"2026-05-19T13:38:00+00:00",28779.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,7.00000000,54.70000000,3,false
"TR000319","KEEPER_SL12_TP36",sell,"2026-05-20T07:11:00+00:00","2026-05-20T07:11:00+00:00",28825.20000000,28837.20000000,28789.20000000,"2026-05-20T07:14:00+00:00",28837.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,24.70000000,12.80000000,3,false
"TR000320","KEEPER_SL12_TP36",sell,"2026-05-20T07:18:00+00:00","2026-05-20T07:18:00+00:00",28839.80000000,28851.80000000,28803.80000000,"2026-05-20T07:35:00+00:00",28803.80000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.90000000,36.40000000,17,false
"TR000321","KEEPER_SL12_TP36",sell,"2026-05-20T08:12:00+00:00","2026-05-20T08:12:00+00:00",28823.20000000,28835.20000000,28787.20000000,"2026-05-20T08:20:00+00:00",28835.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.10000000,25.80000000,8,false
"TR000322","KEEPER_SL12_TP36",sell,"2026-05-20T08:25:00+00:00","2026-05-20T08:25:00+00:00",28837.60000000,28849.60000000,28801.60000000,"2026-05-20T08:31:00+00:00",28849.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,25.30000000,25.40000000,6,false
"TR000323","KEEPER_SL12_TP36",sell,"2026-05-20T09:31:00+00:00","2026-05-20T09:31:00+00:00",28914.00000000,28926.00000000,28878.00000000,"2026-05-20T09:51:00+00:00",28926.00000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,23.20000000,21.80000000,20,false
"TR000324","KEEPER_SL12_TP36",sell,"2026-05-20T10:14:00+00:00","2026-05-20T10:14:00+00:00",28950.70000000,28962.70000000,28914.70000000,"2026-05-20T10:21:00+00:00",28962.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.90000000,12.50000000,7,false
"TR000325","KEEPER_SL12_TP36",sell,"2026-05-20T11:11:00+00:00","2026-05-20T11:11:00+00:00",28965.70000000,28977.70000000,28929.70000000,"2026-05-20T11:13:00+00:00",28977.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.10000000,6.60000000,2,false
"TR000326","KEEPER_SL12_TP36",sell,"2026-05-20T11:50:00+00:00","2026-05-20T11:50:00+00:00",29029.30000000,29041.30000000,28993.30000000,"2026-05-20T12:05:00+00:00",28993.30000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,3.90000000,38.40000000,15,false
"TR000327","KEEPER_SL12_TP36",sell,"2026-05-20T13:09:00+00:00","2026-05-20T13:09:00+00:00",29049.20000000,29061.20000000,29013.20000000,"2026-05-20T13:35:00+00:00",29061.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.40000000,23.00000000,26,false
"TR000328","KEEPER_SL12_TP36",sell,"2026-05-21T09:34:00+00:00","2026-05-21T09:34:00+00:00",29281.10000000,29293.10000000,29245.10000000,"2026-05-21T09:42:00+00:00",29245.10000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.10000000,36.40000000,8,false
"TR000329","KEEPER_SL12_TP36",sell,"2026-05-21T12:24:00+00:00","2026-05-21T12:24:00+00:00",29316.00000000,29328.00000000,29280.00000000,"2026-05-21T12:27:00+00:00",29328.00000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.90000000,5.30000000,3,false
"TR000330","KEEPER_SL12_TP36",sell,"2026-05-21T13:17:00+00:00","2026-05-21T13:17:00+00:00",29294.40000000,29306.40000000,29258.40000000,"2026-05-21T13:25:00+00:00",29258.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,1.70000000,94.20000000,8,false
"TR000331","KEEPER_SL12_TP36",sell,"2026-05-22T09:18:00+00:00","2026-05-22T09:18:00+00:00",29479.10000000,29491.10000000,29443.10000000,"2026-05-22T09:35:00+00:00",29491.10000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,22.50000000,15.60000000,17,false
"TR000332","KEEPER_SL12_TP36",sell,"2026-05-22T11:26:00+00:00","2026-05-22T11:26:00+00:00",29548.60000000,29560.60000000,29512.60000000,"2026-05-22T11:34:00+00:00",29512.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,3.80000000,41.00000000,8,false
"TR000333","KEEPER_SL12_TP36",sell,"2026-05-25T10:50:00+00:00","2026-05-25T10:50:00+00:00",29892.70000000,29904.70000000,29856.70000000,"2026-05-25T11:15:00+00:00",29856.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,6.50000000,36.40000000,25,false
"TR000334","KEEPER_SL12_TP36",sell,"2026-05-26T11:13:00+00:00","2026-05-26T11:13:00+00:00",29706.50000000,29718.50000000,29670.50000000,"2026-05-26T11:29:00+00:00",29718.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.60000000,14.60000000,16,false
"TR000335","KEEPER_SL12_TP36",sell,"2026-05-27T11:34:00+00:00","2026-05-27T11:34:00+00:00",30131.80000000,30143.80000000,30095.80000000,"2026-05-27T13:00:00+00:00",30143.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.40000000,30.20000000,86,false
"TR000336","KEEPER_SL12_TP36",sell,"2026-05-28T07:44:00+00:00","2026-05-28T07:44:00+00:00",29740.60000000,29752.60000000,29704.60000000,"2026-05-28T08:01:00+00:00",29704.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,36.10000000,17,false
"TR000337","KEEPER_SL12_TP36",sell,"2026-05-28T10:22:00+00:00","2026-05-28T10:22:00+00:00",29882.60000000,29894.60000000,29846.60000000,"2026-05-28T11:00:00+00:00",29894.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.70000000,27.10000000,38,false
"TR000338","KEEPER_SL12_TP36",sell,"2026-05-28T11:09:00+00:00","2026-05-28T11:09:00+00:00",29895.80000000,29907.80000000,29859.80000000,"2026-05-28T11:11:00+00:00",29907.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.20000000,1.50000000,2,false
"TR000339","KEEPER_SL12_TP36",sell,"2026-05-28T11:13:00+00:00","2026-05-28T11:13:00+00:00",29901.20000000,29913.20000000,29865.20000000,"2026-05-28T11:22:00+00:00",29913.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,19.60000000,14.20000000,9,false
"TR000340","KEEPER_SL12_TP36",sell,"2026-05-28T11:25:00+00:00","2026-05-28T11:25:00+00:00",29911.70000000,29923.70000000,29875.70000000,"2026-05-28T12:02:00+00:00",29923.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.50000000,29.30000000,37,false
"TR000341","KEEPER_SL12_TP36",sell,"2026-06-02T11:17:00+00:00","2026-06-02T11:17:00+00:00",30504.80000000,30516.80000000,30468.80000000,"2026-06-02T12:42:00+00:00",30516.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,21.80000000,34.50000000,85,false
"TR000342","KEEPER_SL12_TP36",sell,"2026-06-03T11:17:00+00:00","2026-06-03T11:17:00+00:00",30687.70000000,30699.70000000,30651.70000000,"2026-06-03T12:09:00+00:00",30699.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.40000000,33.30000000,52,false
"TR000343","KEEPER_SL12_TP36",sell,"2026-06-03T13:12:00+00:00","2026-06-03T13:12:00+00:00",30710.00000000,30722.00000000,30674.00000000,"2026-06-03T13:32:00+00:00",30722.00000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,19.60000000,18.40000000,20,false
"TR000344","KEEPER_SL12_TP36",sell,"2026-06-04T08:36:00+00:00","2026-06-04T08:36:00+00:00",30418.10000000,30430.10000000,30382.10000000,"2026-06-04T08:38:00+00:00",30430.10000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.70000000,3.80000000,2,false
"TR000345","KEEPER_SL12_TP36",sell,"2026-06-04T08:47:00+00:00","2026-06-04T08:47:00+00:00",30427.70000000,30439.70000000,30391.70000000,"2026-06-04T09:03:00+00:00",30439.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.80000000,25.40000000,16,false
"TR000346","KEEPER_SL12_TP36",sell,"2026-06-04T10:35:00+00:00","2026-06-04T10:35:00+00:00",30467.50000000,30479.50000000,30431.50000000,"2026-06-04T11:00:00+00:00",30431.50000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,6.70000000,39.80000000,25,false
"TR000347","KEEPER_SL12_TP36",sell,"2026-06-05T06:18:00+00:00","2026-06-05T06:18:00+00:00",30163.80000000,30175.80000000,30127.80000000,"2026-06-05T06:30:00+00:00",30127.80000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.80000000,41.60000000,12,false
"TR000348","KEEPER_SL12_TP36",sell,"2026-06-05T07:12:00+00:00","2026-06-05T07:12:00+00:00",30120.20000000,30132.20000000,30084.20000000,"2026-06-05T07:15:00+00:00",30132.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,16.50000000,8.20000000,3,false
"TR000349","KEEPER_SL12_TP36",sell,"2026-06-05T07:27:00+00:00","2026-06-05T07:27:00+00:00",30134.70000000,30146.70000000,30098.70000000,"2026-06-05T07:40:00+00:00",30146.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,19.70000000,23.00000000,13,false
"TR000350","KEEPER_SL12_TP36",sell,"2026-06-05T07:43:00+00:00","2026-06-05T07:43:00+00:00",30137.10000000,30149.10000000,30101.10000000,"2026-06-05T07:47:00+00:00",30149.10000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,17.50000000,5.50000000,4,false
"TR000351","KEEPER_SL12_TP36",sell,"2026-06-05T08:01:00+00:00","2026-06-05T08:01:00+00:00",30166.70000000,30178.70000000,30130.70000000,"2026-06-05T08:45:00+00:00",30130.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,6.80000000,37.30000000,44,false
"TR000352","KEEPER_SL12_TP36",sell,"2026-06-05T09:11:00+00:00","2026-06-05T09:11:00+00:00",30136.10000000,30148.10000000,30100.10000000,"2026-06-05T09:18:00+00:00",30100.10000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,41.40000000,7,false
"TR000353","KEEPER_SL12_TP36",sell,"2026-06-05T11:02:00+00:00","2026-06-05T11:02:00+00:00",30091.80000000,30103.80000000,30055.80000000,"2026-06-05T11:21:00+00:00",30103.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,24.30000000,28.70000000,19,false
"TR000354","KEEPER_SL12_TP36",sell,"2026-06-08T06:38:00+00:00","2026-06-08T06:38:00+00:00",29177.40000000,29189.40000000,29141.40000000,"2026-06-08T07:04:00+00:00",29141.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,11.40000000,42.40000000,26,false
"TR000355","KEEPER_SL12_TP36",sell,"2026-06-09T06:00:00+00:00","2026-06-09T06:00:00+00:00",29474.50000000,29486.50000000,29438.50000000,"2026-06-09T06:06:00+00:00",29486.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,19.90000000,12.40000000,6,false
"TR000356","KEEPER_SL12_TP36",sell,"2026-06-09T06:08:00+00:00","2026-06-09T06:08:00+00:00",29479.50000000,29491.50000000,29443.50000000,"2026-06-09T06:12:00+00:00",29491.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.10000000,4.20000000,4,false
"TR000357","KEEPER_SL12_TP36",sell,"2026-06-09T06:21:00+00:00","2026-06-09T06:21:00+00:00",29495.60000000,29507.60000000,29459.60000000,"2026-06-09T06:30:00+00:00",29507.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,24.50000000,17.60000000,9,false
"TR000358","KEEPER_SL12_TP36",sell,"2026-06-09T06:50:00+00:00","2026-06-09T06:50:00+00:00",29540.20000000,29552.20000000,29504.20000000,"2026-06-09T07:08:00+00:00",29552.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.10000000,14.10000000,18,false
"TR000359","KEEPER_SL12_TP36",sell,"2026-06-09T08:38:00+00:00","2026-06-09T08:38:00+00:00",29584.20000000,29596.20000000,29548.20000000,"2026-06-09T08:43:00+00:00",29596.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,24.10000000,3.80000000,5,false
"TR000360","KEEPER_SL12_TP36",sell,"2026-06-09T08:44:00+00:00","2026-06-09T08:44:00+00:00",29591.40000000,29603.40000000,29555.40000000,"2026-06-09T08:47:00+00:00",29603.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.40000000,3.60000000,3,false
"TR000361","KEEPER_SL12_TP36",sell,"2026-06-09T08:52:00+00:00","2026-06-09T08:52:00+00:00",29599.90000000,29611.90000000,29563.90000000,"2026-06-09T09:06:00+00:00",29611.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.90000000,21.90000000,14,false
"TR000362","KEEPER_SL12_TP36",sell,"2026-06-09T10:14:00+00:00","2026-06-09T10:14:00+00:00",29624.70000000,29636.70000000,29588.70000000,"2026-06-09T10:25:00+00:00",29588.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,47.60000000,11,false
"TR000363","KEEPER_SL12_TP36",sell,"2026-06-11T08:44:00+00:00","2026-06-11T08:44:00+00:00",28711.70000000,28723.70000000,28675.70000000,"2026-06-11T09:06:00+00:00",28675.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,10.30000000,55.60000000,22,false
"TR000364","KEEPER_SL12_TP36",sell,"2026-06-11T10:05:00+00:00","2026-06-11T10:05:00+00:00",28759.70000000,28771.70000000,28723.70000000,"2026-06-11T10:10:00+00:00",28771.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.10000000,26.10000000,5,false
"TR000365","KEEPER_SL12_TP36",sell,"2026-06-11T12:03:00+00:00","2026-06-11T12:03:00+00:00",28883.40000000,28895.40000000,28847.40000000,"2026-06-11T12:10:00+00:00",28847.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,2.70000000,37.90000000,7,false
"TR000366","KEEPER_SL12_TP36",sell,"2026-06-11T12:41:00+00:00","2026-06-11T12:41:00+00:00",28846.90000000,28858.90000000,28810.90000000,"2026-06-11T12:42:00+00:00",28858.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.10000000,4.40000000,1,false
"TR000367","KEEPER_SL12_TP36",sell,"2026-06-11T12:48:00+00:00","2026-06-11T12:48:00+00:00",28853.30000000,28865.30000000,28817.30000000,"2026-06-11T13:01:00+00:00",28865.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.10000000,10.70000000,13,false
"TR000368","KEEPER_SL12_TP36",sell,"2026-06-11T13:03:00+00:00","2026-06-11T13:03:00+00:00",28864.10000000,28876.10000000,28828.10000000,"2026-06-11T13:06:00+00:00",28876.10000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.70000000,16.70000000,3,false
"TR000369","KEEPER_SL12_TP36",sell,"2026-06-11T13:10:00+00:00","2026-06-11T13:10:00+00:00",28867.20000000,28879.20000000,28831.20000000,"2026-06-11T13:34:00+00:00",28879.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.60000000,24.60000000,24,false
"TR000370","KEEPER_SL12_TP36",sell,"2026-06-11T13:35:00+00:00","2026-06-11T13:35:00+00:00",28867.00000000,28879.00000000,28831.00000000,"2026-06-11T14:00:00+00:00",28831.00000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,4.90000000,41.20000000,25,false
"TR000371","KEEPER_SL12_TP36",sell,"2026-06-12T06:00:00+00:00","2026-06-12T06:00:00+00:00",29530.70000000,29542.70000000,29494.70000000,"2026-06-12T06:12:00+00:00",29494.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,51.10000000,12,false
"TR000372","KEEPER_SL12_TP36",sell,"2026-06-12T06:32:00+00:00","2026-06-12T06:32:00+00:00",29493.20000000,29505.20000000,29457.20000000,"2026-06-12T06:38:00+00:00",29505.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.10000000,5.80000000,6,false
"TR000373","KEEPER_SL12_TP36",sell,"2026-06-12T06:43:00+00:00","2026-06-12T06:43:00+00:00",29498.60000000,29510.60000000,29462.60000000,"2026-06-12T07:06:00+00:00",29462.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,10.80000000,36.20000000,23,false
"TR000374","KEEPER_SL12_TP36",sell,"2026-06-12T07:36:00+00:00","2026-06-12T07:36:00+00:00",29497.20000000,29509.20000000,29461.20000000,"2026-06-12T07:43:00+00:00",29509.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.90000000,7.30000000,7,false
"TR000375","KEEPER_SL12_TP36",sell,"2026-06-12T08:21:00+00:00","2026-06-12T08:21:00+00:00",29504.70000000,29516.70000000,29468.70000000,"2026-06-12T08:37:00+00:00",29468.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,6.40000000,46.80000000,16,false
"TR000376","KEEPER_SL12_TP36",sell,"2026-06-15T10:17:00+00:00","2026-06-15T10:17:00+00:00",30232.50000000,30244.50000000,30196.50000000,"2026-06-15T10:18:00+00:00",30244.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.40000000,5.00000000,1,false
"TR000377","KEEPER_SL12_TP36",sell,"2026-06-15T10:23:00+00:00","2026-06-15T10:23:00+00:00",30235.70000000,30247.70000000,30199.70000000,"2026-06-15T10:35:00+00:00",30247.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.80000000,20.40000000,12,false
"TR000378","KEEPER_SL12_TP36",sell,"2026-06-15T10:36:00+00:00","2026-06-15T10:36:00+00:00",30241.50000000,30253.50000000,30205.50000000,"2026-06-15T11:02:00+00:00",30253.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.70000000,21.70000000,26,false
"TR000379","KEEPER_SL12_TP36",sell,"2026-06-15T11:06:00+00:00","2026-06-15T11:06:00+00:00",30247.90000000,30259.90000000,30211.90000000,"2026-06-15T11:10:00+00:00",30259.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,18.50000000,11.40000000,4,false
"TR000380","KEEPER_SL12_TP36",sell,"2026-06-15T11:17:00+00:00","2026-06-15T11:17:00+00:00",30259.80000000,30271.80000000,30223.80000000,"2026-06-15T11:27:00+00:00",30271.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,24.20000000,15.30000000,10,false
"TR000381","KEEPER_SL12_TP36",sell,"2026-06-16T10:31:00+00:00","2026-06-16T10:31:00+00:00",30517.40000000,30529.40000000,30481.40000000,"2026-06-16T11:03:00+00:00",30529.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,18.70000000,30.60000000,32,false
"TR000382","KEEPER_SL12_TP36",sell,"2026-06-16T11:21:00+00:00","2026-06-16T11:21:00+00:00",30557.50000000,30569.50000000,30521.50000000,"2026-06-16T11:27:00+00:00",30569.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.60000000,3.90000000,6,false
"TR000383","KEEPER_SL12_TP36",sell,"2026-06-16T11:32:00+00:00","2026-06-16T11:32:00+00:00",30572.00000000,30584.00000000,30536.00000000,"2026-06-16T11:52:00+00:00",30584.00000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,24.90000000,28.90000000,20,false
"TR000384","KEEPER_SL12_TP36",sell,"2026-06-16T12:09:00+00:00","2026-06-16T12:09:00+00:00",30607.80000000,30619.80000000,30571.80000000,"2026-06-16T12:18:00+00:00",30571.80000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,2.10000000,36.70000000,9,false
"TR000385","KEEPER_SL12_TP36",sell,"2026-06-17T12:10:00+00:00","2026-06-17T12:10:00+00:00",30176.40000000,30188.40000000,30140.40000000,"2026-06-17T12:30:00+00:00",30188.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.70000000,16.50000000,20,false
"TR000386","KEEPER_SL12_TP36",sell,"2026-06-18T08:34:00+00:00","2026-06-18T08:34:00+00:00",30051.60000000,30063.60000000,30015.60000000,"2026-06-18T09:07:00+00:00",30015.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,1.20000000,41.30000000,33,false
"TR000387","KEEPER_SL12_TP36",sell,"2026-06-18T09:35:00+00:00","2026-06-18T09:35:00+00:00",30046.00000000,30058.00000000,30010.00000000,"2026-06-18T09:47:00+00:00",30058.00000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.90000000,28.00000000,12,false
"TR000388","KEEPER_SL12_TP36",sell,"2026-06-18T10:12:00+00:00","2026-06-18T10:12:00+00:00",30097.20000000,30109.20000000,30061.20000000,"2026-06-18T10:27:00+00:00",30109.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.40000000,31.60000000,15,false
"TR000389","KEEPER_SL12_TP36",sell,"2026-06-18T10:30:00+00:00","2026-06-18T10:30:00+00:00",30101.70000000,30113.70000000,30065.70000000,"2026-06-18T10:58:00+00:00",30113.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,18.40000000,18.30000000,28,false
"TR000390","KEEPER_SL12_TP36",sell,"2026-06-18T11:17:00+00:00","2026-06-18T11:17:00+00:00",30160.50000000,30172.50000000,30124.50000000,"2026-06-18T11:23:00+00:00",30124.50000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,7.50000000,38.90000000,6,false
"TR000391","KEEPER_SL12_TP36",sell,"2026-06-18T11:46:00+00:00","2026-06-18T11:46:00+00:00",30131.90000000,30143.90000000,30095.90000000,"2026-06-18T11:56:00+00:00",30095.90000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,6.20000000,39.60000000,10,false
"TR000392","KEEPER_SL12_TP36",sell,"2026-06-19T07:18:00+00:00","2026-06-19T07:18:00+00:00",30195.90000000,30207.90000000,30159.90000000,"2026-06-19T07:32:00+00:00",30159.90000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,38.80000000,14,false
