run_id,variant_id,sl,activation,distance,cost_scenario,month,trades,net_points
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,165,55.0,57.5,37.5,SLIPPAGE_BASE,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,165,55.0,57.5,37.5,SLIPPAGE_BASE,10,17,548.7599999999989
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,165,55.0,57.5,37.5,SLIPPAGE_BASE,11,13,215.88999999999805
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,165,55.0,57.5,37.5,SLIPPAGE_BASE,12,16,-85.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,1,17,665.920000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,2,14,394.6300000000019
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,3,20,114.78999999999905
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,4,16,136.4499999999989
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,5,13,76.85999999999967
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,6,15,242.8199999999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,7,33,138.2199999999998
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,8,20,262.19000000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,10,17,548.7599999999989
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,11,13,215.88999999999805
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,166,55.0,57.5,37.5,COMMISSION_PLUS_25,12,16,-85.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,1,17,665.920000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,2,14,394.6300000000019
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,3,20,114.78999999999905
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,4,16,136.4499999999989
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,5,13,76.85999999999967
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,6,15,242.8199999999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,7,33,138.2199999999998
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,8,20,262.19000000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,10,17,548.7599999999989
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,11,13,215.88999999999805
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,167,55.0,57.5,37.5,COMBINED_STRESS,12,16,-85.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,1,17,476.15999999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,2,14,486.9900000000007
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,3,20,215.10999999999876
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,4,16,85.5699999999988
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,5,13,84.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,6,15,266.1400000000003
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,7,33,174.9099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,8,20,81.900000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,10,17,245.3599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,11,13,242.6399999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,168,55.0,60.0,22.5,BASE,12,16,-40.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,1,17,476.15999999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,2,14,486.9900000000007
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,3,20,215.10999999999876
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,4,16,85.5699999999988
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,5,13,84.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,6,15,266.1400000000003
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,7,33,174.9099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,8,20,81.900000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,10,17,245.3599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,11,13,242.6399999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,169,55.0,60.0,22.5,SPREAD_PLUS_25,12,16,-40.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,1,17,476.15999999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,2,14,486.9900000000007
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,3,20,215.10999999999876
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,4,16,85.5699999999988
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,5,13,84.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,6,15,266.1400000000003
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,7,33,174.9099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,8,20,81.900000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,10,17,245.3599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,11,13,242.6399999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,170,55.0,60.0,22.5,SPREAD_PLUS_50,12,16,-40.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,1,17,476.15999999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,2,14,486.9900000000007
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,3,20,215.10999999999876
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,4,16,85.5699999999988
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,5,13,84.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,6,15,266.1400000000003
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,7,33,174.9099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,8,20,81.900000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,10,17,245.3599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,11,13,242.6399999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,171,55.0,60.0,22.5,SLIPPAGE_BASE,12,16,-40.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,1,17,476.15999999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,2,14,486.9900000000007
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,3,20,215.10999999999876
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,4,16,85.5699999999988
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,5,13,84.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,6,15,266.1400000000003
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,7,33,174.9099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,8,20,81.900000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,10,17,245.3599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,11,13,242.6399999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,172,55.0,60.0,22.5,COMMISSION_PLUS_25,12,16,-40.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,1,17,476.15999999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,2,14,486.9900000000007
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,3,20,215.10999999999876
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,4,16,85.5699999999988
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,5,13,84.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,6,15,266.1400000000003
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,7,33,174.9099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,8,20,81.900000000001
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,10,17,245.3599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,11,13,242.6399999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,173,55.0,60.0,22.5,COMBINED_STRESS,12,16,-40.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,1,17,515.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,2,14,471.8100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,3,20,199.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,4,16,102.57999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,6,15,276.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,7,33,162.4099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,8,20,214.01000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,10,17,255.1099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,174,55.0,60.0,25.0,BASE,12,16,-48.45999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,1,17,515.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,2,14,471.8100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,3,20,199.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,4,16,102.57999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,6,15,276.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,7,33,162.4099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,8,20,214.01000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,10,17,255.1099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,175,55.0,60.0,25.0,SPREAD_PLUS_25,12,16,-48.45999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,1,17,515.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,2,14,471.8100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,3,20,199.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,4,16,102.57999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,6,15,276.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,7,33,162.4099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,8,20,214.01000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,10,17,255.1099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,176,55.0,60.0,25.0,SPREAD_PLUS_50,12,16,-48.45999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,1,17,515.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,2,14,471.8100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,3,20,199.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,4,16,102.57999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,6,15,276.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,7,33,162.4099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,8,20,214.01000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,10,17,255.1099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,177,55.0,60.0,25.0,SLIPPAGE_BASE,12,16,-48.45999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,1,17,515.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,2,14,471.8100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,3,20,199.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,4,16,102.57999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,6,15,276.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,7,33,162.4099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,8,20,214.01000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,10,17,255.1099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,178,55.0,60.0,25.0,COMMISSION_PLUS_25,12,16,-48.45999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,1,17,515.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,2,14,471.8100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,3,20,199.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,4,16,102.57999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,6,15,276.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,7,33,162.4099999999994
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,8,20,214.01000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,10,17,255.1099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,179,55.0,60.0,25.0,COMBINED_STRESS,12,16,-48.45999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,1,17,490.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,2,14,449.3100000000013
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,3,20,174.42999999999847
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,4,16,140.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,6,15,256.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,7,33,168.42999999999938
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,8,20,206.51000000000067
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,9,9,-89.97999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,10,17,232.6099999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,180,55.0,60.0,27.5,BASE,12,16,-55.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,181,55.0,60.0,27.5,SPREAD_PLUS_25,1,17,490.4800000000005
