run_id,variant_id,sl,activation,distance,cost_scenario,period,trades,net_points,profit_factor,expectancy
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,198,55.0,60.0,35.0,BASE,DEVELOPMENT,87,428.68999999999824,1.4533571632525712,4.927471264367796
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,198,55.0,60.0,35.0,BASE,VALIDATION,51,1247.840000000002,2.6939617723718565,24.467450980392197
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,198,55.0,60.0,35.0,BASE,LOCKED_OOS,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,198,55.0,60.0,35.0,BASE,H1,138,1676.5300000000002,1.9966116405010035,12.14876811594203
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,198,55.0,60.0,35.0,BASE,H2,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,198,55.0,60.0,35.0,BASE,ALL,203,2470.6199999999985,1.9480615663265508,12.170541871921175
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,199,55.0,60.0,35.0,SPREAD_PLUS_25,DEVELOPMENT,87,428.68999999999824,1.4533571632525712,4.927471264367796
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,199,55.0,60.0,35.0,SPREAD_PLUS_25,VALIDATION,51,1247.840000000002,2.6939617723718565,24.467450980392197
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,199,55.0,60.0,35.0,SPREAD_PLUS_25,LOCKED_OOS,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,199,55.0,60.0,35.0,SPREAD_PLUS_25,H1,138,1676.5300000000002,1.9966116405010035,12.14876811594203
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,199,55.0,60.0,35.0,SPREAD_PLUS_25,H2,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,199,55.0,60.0,35.0,SPREAD_PLUS_25,ALL,203,2470.6199999999985,1.9480615663265508,12.170541871921175
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,200,55.0,60.0,35.0,SPREAD_PLUS_50,DEVELOPMENT,87,428.68999999999824,1.4533571632525712,4.927471264367796
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,200,55.0,60.0,35.0,SPREAD_PLUS_50,VALIDATION,51,1247.840000000002,2.6939617723718565,24.467450980392197
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,200,55.0,60.0,35.0,SPREAD_PLUS_50,LOCKED_OOS,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,200,55.0,60.0,35.0,SPREAD_PLUS_50,H1,138,1676.5300000000002,1.9966116405010035,12.14876811594203
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,200,55.0,60.0,35.0,SPREAD_PLUS_50,H2,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,200,55.0,60.0,35.0,SPREAD_PLUS_50,ALL,203,2470.6199999999985,1.9480615663265508,12.170541871921175
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,201,55.0,60.0,35.0,SLIPPAGE_BASE,DEVELOPMENT,87,428.68999999999824,1.4533571632525712,4.927471264367796
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,201,55.0,60.0,35.0,SLIPPAGE_BASE,VALIDATION,51,1247.840000000002,2.6939617723718565,24.467450980392197
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,201,55.0,60.0,35.0,SLIPPAGE_BASE,LOCKED_OOS,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,201,55.0,60.0,35.0,SLIPPAGE_BASE,H1,138,1676.5300000000002,1.9966116405010035,12.14876811594203
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,201,55.0,60.0,35.0,SLIPPAGE_BASE,H2,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,201,55.0,60.0,35.0,SLIPPAGE_BASE,ALL,203,2470.6199999999985,1.9480615663265508,12.170541871921175
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,202,55.0,60.0,35.0,COMMISSION_PLUS_25,DEVELOPMENT,87,428.68999999999824,1.4533571632525712,4.927471264367796
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,202,55.0,60.0,35.0,COMMISSION_PLUS_25,VALIDATION,51,1247.840000000002,2.6939617723718565,24.467450980392197
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,202,55.0,60.0,35.0,COMMISSION_PLUS_25,LOCKED_OOS,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,202,55.0,60.0,35.0,COMMISSION_PLUS_25,H1,138,1676.5300000000002,1.9966116405010035,12.14876811594203
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,202,55.0,60.0,35.0,COMMISSION_PLUS_25,H2,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,202,55.0,60.0,35.0,COMMISSION_PLUS_25,ALL,203,2470.6199999999985,1.9480615663265508,12.170541871921175
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,203,55.0,60.0,35.0,COMBINED_STRESS,DEVELOPMENT,87,428.68999999999824,1.4533571632525712,4.927471264367796
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,203,55.0,60.0,35.0,COMBINED_STRESS,VALIDATION,51,1247.840000000002,2.6939617723718565,24.467450980392197
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,203,55.0,60.0,35.0,COMBINED_STRESS,LOCKED_OOS,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,203,55.0,60.0,35.0,COMBINED_STRESS,H1,138,1676.5300000000002,1.9966116405010035,12.14876811594203
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,203,55.0,60.0,35.0,COMBINED_STRESS,H2,65,794.0899999999983,1.8596466538203358,12.216769230769206
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,203,55.0,60.0,35.0,COMBINED_STRESS,ALL,203,2470.6199999999985,1.9480615663265508,12.170541871921175
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,204,55.0,60.0,37.5,BASE,DEVELOPMENT,87,653.4099999999985,1.691007730623208,7.510459770114926
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,204,55.0,60.0,37.5,BASE,VALIDATION,51,1175.340000000002,2.5955419200695107,23.045882352941216
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,204,55.0,60.0,37.5,BASE,LOCKED_OOS,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,204,55.0,60.0,37.5,BASE,H1,138,1828.7500000000005,2.087098672595307,13.251811594202902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,204,55.0,60.0,37.5,BASE,H2,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,204,55.0,60.0,37.5,BASE,ALL,203,2625.1599999999985,2.007363860673761,12.931822660098515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,205,55.0,60.0,37.5,SPREAD_PLUS_25,DEVELOPMENT,87,653.4099999999985,1.691007730623208,7.510459770114926
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,205,55.0,60.0,37.5,SPREAD_PLUS_25,VALIDATION,51,1175.340000000002,2.5955419200695107,23.045882352941216
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,205,55.0,60.0,37.5,SPREAD_PLUS_25,LOCKED_OOS,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,205,55.0,60.0,37.5,SPREAD_PLUS_25,H1,138,1828.7500000000005,2.087098672595307,13.251811594202902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,205,55.0,60.0,37.5,SPREAD_PLUS_25,H2,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,205,55.0,60.0,37.5,SPREAD_PLUS_25,ALL,203,2625.1599999999985,2.007363860673761,12.931822660098515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,206,55.0,60.0,37.5,SPREAD_PLUS_50,DEVELOPMENT,87,653.4099999999985,1.691007730623208,7.510459770114926
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,206,55.0,60.0,37.5,SPREAD_PLUS_50,VALIDATION,51,1175.340000000002,2.5955419200695107,23.045882352941216
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,206,55.0,60.0,37.5,SPREAD_PLUS_50,LOCKED_OOS,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,206,55.0,60.0,37.5,SPREAD_PLUS_50,H1,138,1828.7500000000005,2.087098672595307,13.251811594202902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,206,55.0,60.0,37.5,SPREAD_PLUS_50,H2,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,206,55.0,60.0,37.5,SPREAD_PLUS_50,ALL,203,2625.1599999999985,2.007363860673761,12.931822660098515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,207,55.0,60.0,37.5,SLIPPAGE_BASE,DEVELOPMENT,87,653.4099999999985,1.691007730623208,7.510459770114926
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,207,55.0,60.0,37.5,SLIPPAGE_BASE,VALIDATION,51,1175.340000000002,2.5955419200695107,23.045882352941216
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,207,55.0,60.0,37.5,SLIPPAGE_BASE,LOCKED_OOS,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,207,55.0,60.0,37.5,SLIPPAGE_BASE,H1,138,1828.7500000000005,2.087098672595307,13.251811594202902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,207,55.0,60.0,37.5,SLIPPAGE_BASE,H2,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,207,55.0,60.0,37.5,SLIPPAGE_BASE,ALL,203,2625.1599999999985,2.007363860673761,12.931822660098515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,208,55.0,60.0,37.5,COMMISSION_PLUS_25,DEVELOPMENT,87,653.4099999999985,1.691007730623208,7.510459770114926
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,208,55.0,60.0,37.5,COMMISSION_PLUS_25,VALIDATION,51,1175.340000000002,2.5955419200695107,23.045882352941216
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,208,55.0,60.0,37.5,COMMISSION_PLUS_25,LOCKED_OOS,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,208,55.0,60.0,37.5,COMMISSION_PLUS_25,H1,138,1828.7500000000005,2.087098672595307,13.251811594202902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,208,55.0,60.0,37.5,COMMISSION_PLUS_25,H2,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,208,55.0,60.0,37.5,COMMISSION_PLUS_25,ALL,203,2625.1599999999985,2.007363860673761,12.931822660098515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,209,55.0,60.0,37.5,COMBINED_STRESS,DEVELOPMENT,87,653.4099999999985,1.691007730623208,7.510459770114926
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,209,55.0,60.0,37.5,COMBINED_STRESS,VALIDATION,51,1175.340000000002,2.5955419200695107,23.045882352941216
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,209,55.0,60.0,37.5,COMBINED_STRESS,LOCKED_OOS,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,209,55.0,60.0,37.5,COMBINED_STRESS,H1,138,1828.7500000000005,2.087098672595307,13.251811594202902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,209,55.0,60.0,37.5,COMBINED_STRESS,H2,65,796.409999999998,1.8621581830385137,12.252461538461509
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,209,55.0,60.0,37.5,COMBINED_STRESS,ALL,203,2625.1599999999985,2.007363860673761,12.931822660098515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,210,55.0,62.5,22.5,BASE,DEVELOPMENT,85,177.04999999999973,1.168585330552937,2.082941176470585
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,210,55.0,62.5,22.5,BASE,VALIDATION,50,1029.8899999999994,2.368170043175026,20.59779999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,210,55.0,62.5,22.5,BASE,LOCKED_OOS,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,210,55.0,62.5,22.5,BASE,H1,135,1206.9399999999991,1.6694213959266988,8.94029629629629
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,210,55.0,62.5,22.5,BASE,H2,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,210,55.0,62.5,22.5,BASE,ALL,199,1909.6899999999978,1.7060687401097356,9.596432160804008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,211,55.0,62.5,22.5,SPREAD_PLUS_25,DEVELOPMENT,85,177.04999999999973,1.168585330552937,2.082941176470585
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,211,55.0,62.5,22.5,SPREAD_PLUS_25,VALIDATION,50,1029.8899999999994,2.368170043175026,20.59779999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,211,55.0,62.5,22.5,SPREAD_PLUS_25,LOCKED_OOS,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,211,55.0,62.5,22.5,SPREAD_PLUS_25,H1,135,1206.9399999999991,1.6694213959266988,8.94029629629629
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,211,55.0,62.5,22.5,SPREAD_PLUS_25,H2,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,211,55.0,62.5,22.5,SPREAD_PLUS_25,ALL,199,1909.6899999999978,1.7060687401097356,9.596432160804008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,212,55.0,62.5,22.5,SPREAD_PLUS_50,DEVELOPMENT,85,177.04999999999973,1.168585330552937,2.082941176470585
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,212,55.0,62.5,22.5,SPREAD_PLUS_50,VALIDATION,50,1029.8899999999994,2.368170043175026,20.59779999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,212,55.0,62.5,22.5,SPREAD_PLUS_50,LOCKED_OOS,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,212,55.0,62.5,22.5,SPREAD_PLUS_50,H1,135,1206.9399999999991,1.6694213959266988,8.94029629629629
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,212,55.0,62.5,22.5,SPREAD_PLUS_50,H2,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,212,55.0,62.5,22.5,SPREAD_PLUS_50,ALL,199,1909.6899999999978,1.7060687401097356,9.596432160804008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,213,55.0,62.5,22.5,SLIPPAGE_BASE,DEVELOPMENT,85,177.04999999999973,1.168585330552937,2.082941176470585
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,213,55.0,62.5,22.5,SLIPPAGE_BASE,VALIDATION,50,1029.8899999999994,2.368170043175026,20.59779999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,213,55.0,62.5,22.5,SLIPPAGE_BASE,LOCKED_OOS,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,213,55.0,62.5,22.5,SLIPPAGE_BASE,H1,135,1206.9399999999991,1.6694213959266988,8.94029629629629
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,213,55.0,62.5,22.5,SLIPPAGE_BASE,H2,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,213,55.0,62.5,22.5,SLIPPAGE_BASE,ALL,199,1909.6899999999978,1.7060687401097356,9.596432160804008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,214,55.0,62.5,22.5,COMMISSION_PLUS_25,DEVELOPMENT,85,177.04999999999973,1.168585330552937,2.082941176470585
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,214,55.0,62.5,22.5,COMMISSION_PLUS_25,VALIDATION,50,1029.8899999999994,2.368170043175026,20.59779999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,214,55.0,62.5,22.5,COMMISSION_PLUS_25,LOCKED_OOS,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,214,55.0,62.5,22.5,COMMISSION_PLUS_25,H1,135,1206.9399999999991,1.6694213959266988,8.94029629629629
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,214,55.0,62.5,22.5,COMMISSION_PLUS_25,H2,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,214,55.0,62.5,22.5,COMMISSION_PLUS_25,ALL,199,1909.6899999999978,1.7060687401097356,9.596432160804008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,215,55.0,62.5,22.5,COMBINED_STRESS,DEVELOPMENT,85,177.04999999999973,1.168585330552937,2.082941176470585
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,215,55.0,62.5,22.5,COMBINED_STRESS,VALIDATION,50,1029.8899999999994,2.368170043175026,20.59779999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,215,55.0,62.5,22.5,COMBINED_STRESS,LOCKED_OOS,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,215,55.0,62.5,22.5,COMBINED_STRESS,H1,135,1206.9399999999991,1.6694213959266988,8.94029629629629
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,215,55.0,62.5,22.5,COMBINED_STRESS,H2,64,702.7499999999986,1.7793439205074721,10.980468749999979
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,215,55.0,62.5,22.5,COMBINED_STRESS,ALL,199,1909.6899999999978,1.7060687401097356,9.596432160804008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,216,55.0,62.5,25.0,BASE,DEVELOPMENT,85,319.1799999999994,1.3224626699804003,3.7550588235294047
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,216,55.0,62.5,25.0,BASE,VALIDATION,50,1043.3500000000004,2.3860511457987403,20.867000000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,216,55.0,62.5,25.0,BASE,LOCKED_OOS,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,216,55.0,62.5,25.0,BASE,H1,135,1362.5299999999997,1.7819083307987638,10.092814814814814
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,216,55.0,62.5,25.0,BASE,H2,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,216,55.0,62.5,25.0,BASE,ALL,199,2069.769999999998,1.7827318486247727,10.400854271356774
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,217,55.0,62.5,25.0,SPREAD_PLUS_25,DEVELOPMENT,85,319.1799999999994,1.3224626699804003,3.7550588235294047
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,217,55.0,62.5,25.0,SPREAD_PLUS_25,VALIDATION,50,1043.3500000000004,2.3860511457987403,20.867000000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,217,55.0,62.5,25.0,SPREAD_PLUS_25,LOCKED_OOS,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,217,55.0,62.5,25.0,SPREAD_PLUS_25,H1,135,1362.5299999999997,1.7819083307987638,10.092814814814814
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,217,55.0,62.5,25.0,SPREAD_PLUS_25,H2,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,217,55.0,62.5,25.0,SPREAD_PLUS_25,ALL,199,2069.769999999998,1.7827318486247727,10.400854271356774
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,218,55.0,62.5,25.0,SPREAD_PLUS_50,DEVELOPMENT,85,319.1799999999994,1.3224626699804003,3.7550588235294047
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,218,55.0,62.5,25.0,SPREAD_PLUS_50,VALIDATION,50,1043.3500000000004,2.3860511457987403,20.867000000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,218,55.0,62.5,25.0,SPREAD_PLUS_50,LOCKED_OOS,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,218,55.0,62.5,25.0,SPREAD_PLUS_50,H1,135,1362.5299999999997,1.7819083307987638,10.092814814814814
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,218,55.0,62.5,25.0,SPREAD_PLUS_50,H2,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,218,55.0,62.5,25.0,SPREAD_PLUS_50,ALL,199,2069.769999999998,1.7827318486247727,10.400854271356774
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,219,55.0,62.5,25.0,SLIPPAGE_BASE,DEVELOPMENT,85,319.1799999999994,1.3224626699804003,3.7550588235294047
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,219,55.0,62.5,25.0,SLIPPAGE_BASE,VALIDATION,50,1043.3500000000004,2.3860511457987403,20.867000000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,219,55.0,62.5,25.0,SLIPPAGE_BASE,LOCKED_OOS,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,219,55.0,62.5,25.0,SLIPPAGE_BASE,H1,135,1362.5299999999997,1.7819083307987638,10.092814814814814
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,219,55.0,62.5,25.0,SLIPPAGE_BASE,H2,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,219,55.0,62.5,25.0,SLIPPAGE_BASE,ALL,199,2069.769999999998,1.7827318486247727,10.400854271356774
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,220,55.0,62.5,25.0,COMMISSION_PLUS_25,DEVELOPMENT,85,319.1799999999994,1.3224626699804003,3.7550588235294047
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,220,55.0,62.5,25.0,COMMISSION_PLUS_25,VALIDATION,50,1043.3500000000004,2.3860511457987403,20.867000000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,220,55.0,62.5,25.0,COMMISSION_PLUS_25,LOCKED_OOS,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,220,55.0,62.5,25.0,COMMISSION_PLUS_25,H1,135,1362.5299999999997,1.7819083307987638,10.092814814814814
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,220,55.0,62.5,25.0,COMMISSION_PLUS_25,H2,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,220,55.0,62.5,25.0,COMMISSION_PLUS_25,ALL,199,2069.769999999998,1.7827318486247727,10.400854271356774
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,221,55.0,62.5,25.0,COMBINED_STRESS,DEVELOPMENT,85,319.1799999999994,1.3224626699804003,3.7550588235294047
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,221,55.0,62.5,25.0,COMBINED_STRESS,VALIDATION,50,1043.3500000000004,2.3860511457987403,20.867000000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,221,55.0,62.5,25.0,COMBINED_STRESS,LOCKED_OOS,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,221,55.0,62.5,25.0,COMBINED_STRESS,H1,135,1362.5299999999997,1.7819083307987638,10.092814814814814
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,221,55.0,62.5,25.0,COMBINED_STRESS,H2,64,707.2399999999984,1.7843232932617636,11.050624999999975
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,221,55.0,62.5,25.0,COMBINED_STRESS,ALL,199,2069.769999999998,1.7827318486247727,10.400854271356774
