run_id,variant_id,sl,activation,distance,cost_scenario,net_points,profit_factor,expectancy,max_closed_trade_drawdown
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,43,52.5,60.0,22.5,SPREAD_PLUS_25,1666.1599999999949,1.5869716089439385,8.127609756097536,251.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,44,52.5,60.0,22.5,SPREAD_PLUS_50,1666.1599999999949,1.5869716089439385,8.127609756097536,251.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,45,52.5,60.0,22.5,SLIPPAGE_BASE,1666.1599999999949,1.5869716089439385,8.127609756097536,251.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,46,52.5,60.0,22.5,COMMISSION_PLUS_25,1666.1599999999949,1.5869716089439385,8.127609756097536,251.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,47,52.5,60.0,22.5,COMBINED_STRESS,1666.1599999999949,1.5869716089439385,8.127609756097536,251.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,48,52.5,60.0,25.0,BASE,1806.9199999999955,1.650397022511139,8.814243902439003,256.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,49,52.5,60.0,25.0,SPREAD_PLUS_25,1806.9199999999955,1.650397022511139,8.814243902439003,256.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,50,52.5,60.0,25.0,SPREAD_PLUS_50,1806.9199999999955,1.650397022511139,8.814243902439003,256.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,51,52.5,60.0,25.0,SLIPPAGE_BASE,1806.9199999999955,1.650397022511139,8.814243902439003,256.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,52,52.5,60.0,25.0,COMMISSION_PLUS_25,1806.9199999999955,1.650397022511139,8.814243902439003,256.21000000000004
